textID,text,selected_text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km²),Density (P/Km²),clean_text,sentiment_label,text_length,word_count
47482b6d19,"@_Janet_ ouch, I hate it when favourite items of clothing get ruined.",hate,negative,noon,21-30,Saint Kitts and Nevis,53199,260.0,205,ouch hate favourite items clothing ruined,0,69,6
fa168135cf,_1990 i kno i came in coz the sun kept going behind the clouds but now it has come back  sat in my window now on the floor lol,i kno i came in coz the sun kept going behind the clouds but now it has come back  sat in my window now on the floor lol,neutral,night,31-45,Saint Lucia,183627,610.0,301,kno came coz sun kept behind clouds come back sat window floor lol,1,126,13
52d4d2d5ff," I know, the suns not even up and ive been up for an hr. Tossa decided to sleep ON my side and cold nose me.","I know, the suns not even up and ive been up for an hr. Tossa decided to sleep ON my side and cold nose me.",neutral,morning,46-60,Saint Vincent and the Grenadines,110940,390.0,284,know suns even hr tossa decided sleep side cold nose,1,108,10
c939514b1b, I have a FACEBOOK but I use MYSPACE and TWITTER the most. I hardly check my Facebook..,hardly,negative,noon,60-70,Samoa,198414,2830.0,70,facebook use myspace twitter hardly check facebook,0,87,7
b81798ce06, What happened?!,What happened?!,neutral,night,70-100,San Marino,33931,60.0,566,happened,1,16,1
635fce8da9," Interesting... I never get to Etown, however.",Interesting.,positive,morning,0-20,Sao Tome and Principe,219159,960.0,228,interesting never etown however,2,46,4
7cda7b9fe4, Happy Birthday Mel. We miss you in the UK,Happy Birthday Mel. We miss you in the UK,neutral,noon,21-30,Saudi Arabia,34813871,2149690.0,16,happy birthday mel miss uk,1,42,5
8073b256f8,hollie steel  bless her. but go dreambears <33333 hahahahaha,go dreambears <33333 hahahahaha,positive,night,31-45,Senegal,16743927,192530.0,87,hollie steel bless go dreambears hahahahaha,2,60,6
8731c63d84,I wanna see that movie 'Keith' with JMcCartney in it! It looks sooo good. But none of the video stores here carry it,I wanna see that movie 'Keith' with JMcCartney in it! It looks sooo good. But none of the video stores here carry it,neutral,morning,46-60,Serbia,8737371,87460.0,100,see movie 'keith' jmccartney looks sooo good none video stores carry,1,116,11
9d422580ac,is #6 seed in regionals!!,is #6 seed in regionals!!,neutral,noon,60-70,Seychelles,98347,460.0,214,seed regionals,1,25,2
bce5b5d634,"Steve makes fruit smoothies for me each day & they are berry delicious, I made mine today & it was berry, berry bad",bad,negative,night,70-100,Sierra Leone,7976983,72180.0,111,steve makes fruit smoothies day berry delicious made mine today berry berry bad,0,115,13
939cda4728,Wishing everyone a Happy Mother`s Day.  xoxo,Happy,positive,morning,0-20,Singapore,5850342,700.0,8358,wishing everyone happy mother day xoxo,2,44,6
f7c24445ff,Finally got my money. Too bad it goes to bills,bad,negative,noon,21-30,Slovakia,5459642,48088.0,114,finally money bad goes bills,0,46,5
f6be0ca187,my feet are cold.....i hate when my feet get cold,my feet are cold.....i hate when my feet get cold,negative,night,31-45,Slovenia,2078938,20140.0,103,feet cold hate feet cold,0,49,5
c6d1f52386,hahaha. tea at grandma`s was sweat. yep.,hahaha. tea at grandma`s was sweat. yep.,neutral,morning,46-60,Solomon Islands,686884,28000.0,25,hahaha tea grandma sweat yep,1,40,5
a76a481571,At the walnut high school prom with becca,At the walnut high school prom with becca,neutral,noon,60-70,Somalia,15893222,627340.0,25,walnut high school prom becca,1,41,5
adefff8302,i`m sickk  ... tomorrow will be a disaster if i don`t get better.,i`m sickk  ... tomorrow will be a disaster,negative,night,70-100,South Africa,59308690,1213090.0,49,sickk tomorrow disaster better,0,65,4
68a56eca92," ..uuuups today is mother day???....sh***....iÃ¯Â¿Â½ve forgot it, my work doesnÃ¯Â¿Â½t have a end *sigh*....thank you for remind it","..uuuups today is mother day???....sh***....iÃ¯Â¿Â½ve forgot it, my work doesnÃ¯Â¿Â½t have a end *sigh*....thank you for remind it",neutral,morning,0-20,South Korea,51269185,97230.0,527,uuuups today mother day sh ve forgot work doesn end sigh thank remind,1,131,13
acacfffed2,played okami for 14 hours today,played okami for 14 hours today,neutral,noon,21-30,South Sudan,11193725,610952.0,18,played okami hours today,1,31,4
3ee887d660,"srsly, nobody evr reply`s 2 me.",nobody evr reply`s 2 me.,negative,night,31-45,Spain,46754778,498800.0,94,srsly nobody evr reply,0,31,4
24899d5bc7,is waking up somewhat. go canucks!,is waking up somewhat. go canucks!,neutral,morning,46-60,Sri Lanka,21413249,62710.0,341,waking somewhat go canucks,1,34,4
6fc59888b9, Ahaha!! I have all of your albums.  Each stuff of your music is so beautiful! That`s why I am so in love with them.,Ahaha!! I have all of your albums.  Each stuff of your music is so beautiful! That`s why I am so in love with them.,positive,noon,60-70,Sudan,43849260,1765048.0,25,ahaha albums stuff music beautiful love,2,116,6
db401769c1,"It`s 4pm Friday, he left at 6am Thursday.... surely he should be there now","It`s 4pm Friday, he left at 6am Thursday.... surely he should be there now",neutral,night,70-100,Suriname,586632,156000.0,4,pm friday left thursday surely,1,74,5
71349d51ef,  are you having a bad day?,are you having a bad day?,neutral,morning,0-20,Sweden,10099265,410340.0,25,bad day,1,27,2
f846294d93,Having trouble syncing my iphone to my work exchange email  help!!!!,trouble,negative,noon,21-30,Switzerland,8654622,39500.0,219,trouble syncing iphone work exchange email help,0,68,7
af095ef353,How I Met Your Mother? Best show ever,Best,positive,night,31-45,Syria,17500658,183630.0,95,met mother best show ever,2,37,5
783d3bfa9c, drag me to hell looks so freakin scary  watch terminator! it was really good.,! it was really good.,positive,morning,46-60,Tajikistan,9537645,139960.0,68,drag hell looks freakin scary watch terminator really good,2,78,9
ec7fae225e, SEND ME THAT PHOTO MAN  ily favourite,ily favourite,positive,night,70-100,Thailand,69799978,510890.0,137,send photo man ily favourite,2,38,5
f539ec0447,I want to go to Peru this summer ahhhhhhh! Hopefully! Yesyesyes! I miss it over there!!!,I want to go to Peru this summer ahhhhhhh! Hopefully! Yesyesyes! I miss it over there!!!,neutral,morning,0-20,Timor-Leste,1318445,14870.0,89,want go peru summer ahhhhhhh hopefully yesyesyes miss,1,88,8
a9f9dcfbc6, bye selena!!! too bad i didnt get to talk to u while u were here,! too bad,negative,noon,21-30,Togo,8278724,54390.0,152,bye selena bad didnt talk,0,65,5
d68d268189, oooh that`s clever. I bow to your economic wisdom sensei,oooh that`s clever.,positive,night,31-45,Tonga,105695,720.0,147,oooh clever bow economic wisdom sensei,2,57,6
9a58257276,_War_MT I`m no longer blue,_War_MT I`m no longer blue,neutral,morning,46-60,Trinidad and Tobago,1399488,5130.0,273,war mt longer blue,1,26,4
f3b213a94c,third driving lesson then back to the office,third driving lesson then back to the office,neutral,noon,60-70,Tunisia,11818619,155360.0,76,third driving lesson back office,1,44,5
b172a58de2,New Comment On Jowki:  I wish I had the time to blog more often  http://cli.gs/ZzRe1P,I wish,positive,night,70-100,Turkey,84339067,770000.0,110,new comment jowki wish time blog often,2,85,7
140c1ad9f0,Going to the doctors now. Scared as ****.,Scared as ****.,negative,morning,0-20,Turkmenistan,6031200,469930.0,13,doctors scared as,0,41,3
cdb6743e92,_Forward Poor dead Josh.  http://bit.ly/JKpHn Please leave your messages of condolences there. #boy #rip ||| That`s sad.,That`s sad.,negative,noon,21-30,Tuvalu,11792,30.0,393,forward poor dead josh please leave messages condolences boy rip sad,0,120,11
5228a1be3e,I am sad that my kids were ungrateful today,I am sad that my kids were ungrateful today,negative,night,31-45,Uganda,45741007,199810.0,229,sad kids ungrateful today,0,43,4
eca4006095,"I started X-Slimmer at eight this morning, it`s still going  I hate that it always want`s my friggin password.",hate,negative,morning,46-60,Ukraine,43733762,579320.0,75,started slimmer eight morning still hate always want friggin password,0,110,10
cf2f393f1f,Just went a bought the bigest redbull i could find. its going to be a long day at the office,its going to be a long day at the office,negative,noon,60-70,United Arab Emirates,9890402,83600.0,118,went bought bigest redbull could find long day office,0,92,9
3949709cf1," Hahahaha! It`s not horrible, if others were singing with I`m sure it could work. I wish I could afford my own drum set","not horrible,",positive,night,70-100,United Kingdom,67886011,241930.0,281,hahahaha horrible others singing sure could work wish could afford drum set,2,119,12
f55b9f5837,First time in my live that i got a little pop up on the taskbar saying that one of my files was corrupt and I needed to run chkdisk,First time in my live that i got a little pop up on the taskbar saying that one of my files was corrupt and I needed to run chkdisk,neutral,morning,0-20,United States of America,331002651,9147420.0,36,first time live little pop taskbar saying one files corrupt needed run chkdisk,1,131,13
1f3dac52ea, Hi  Yes wasn`t she absolutely terrible! How on earth does she hear a good tune from her ears? Lol,e absolutely terrible!,negative,noon,21-30,Uruguay,3473730,175020.0,20,hi yes wasn absolutely terrible earth hear good tune ears lol,0,98,11
554ff0041e, Happy mom`s day to you too,Happy,positive,night,31-45,Uzbekistan,33469203,425400.0,79,happy mom day,2,27,3
e45e510516, Gross! haha it was like the tiniest piece ever but i can taste it like i ate the whole onion eww,Gross!,negative,morning,46-60,Vanuatu,307145,12200.0,25,gross haha like tiniest piece ever taste like ate whole onion eww,0,97,12
1eee3222a9, My Mom is a nurse practitioner&spent entire life devoted to the field.  The good ones deserve to be recognized! I`ll follow her,The good ones deserve to be recognized,positive,noon,60-70,Venezuela,28435940,882050.0,32,mom nurse practitioner spent entire life devoted field good ones deserve recognized ll follow,2,128,14
1544c4c141," Dude, I hear ya. I`ll be 26 two weeks from tomorrow. I feel old.",I feel old.,negative,night,70-100,Vietnam,97338579,310070.0,314,dude hear ya ll two weeks tomorrow feel old,0,65,9
a740089c71,Holidays are now over - not fair!!,not fair!!,negative,morning,0-20,Yemen,29825964,527970.0,56,holidays fair,0,34,2
4a9d9853cc,http://twitpic.com/4wbn6 - my hubby and his adoarble baby brother,adoarble,positive,noon,21-30,Zambia,18383955,743390.0,25,hubby adoarble baby brother,2,65,4
7cb0fa61e0,Conserve water. Take showers together,Conserve water. Take showers together,neutral,night,31-45,Zimbabwe,14862924,386850.0,38,conserve water take showers together,1,37,5
f9f300c7d3, Who doesn`t know who The Supervillians are Fails. I saw you both in January at The Warfield in SF.  LEGIT SHOW FOR SURE.,Fails.,negative,morning,46-60,Afghanistan,38928346,652860.0,60,doesn know supervillians fails saw january warfield sf legit show sure,0,121,11
c456319467,I wish I had a concept of what time it is right now....  not adjusting well. Obvs.,I wish I had a concept of what time it is right now....  not adjusting well. Obvs.,neutral,noon,60-70,Albania,2877797,27400.0,105,wish concept time right adjusting well obvs,1,82,7
966cd66ed7,working!   I am so ready to go.,I am so ready to go.,positive,night,70-100,Algeria,43851044,2381740.0,18,working ready go,2,31,3
b7ad5dba8a,  I know it`s sad. But back in 05 the auto industry didn`t understand that iPhones would change our lives,I know it`s sad,negative,morning,0-20,Andorra,77265,470.0,164,know sad back auto industry didn understand iphones would change lives,0,105,11
83f6616e1a, #sometimes also emoticons sometimes,#sometimes also emoticons sometimes,neutral,noon,21-30,Angola,32866272,1246700.0,26,sometimes also emoticons sometimes,1,36,4
21fe7492e2,trying to get a sale in my job...,trying to get a sale in my job...,neutral,night,31-45,Antigua and Barbuda,97929,440.0,223,trying sale job,1,33,3
3212554935,Just chillin at home,chillin,positive,morning,46-60,Argentina,45195774,2736690.0,17,chillin home,2,20,2
e5f6ecf00a,went to bed last night with the feeling of a migraine coming and woke up feeling worse.,woke up feeling worse.,negative,noon,60-70,Armenia,2963243,28470.0,104,went bed last night feeling migraine coming woke feeling worse,0,87,10
e5b1ffc9f9, i can`t go tonight   *Cait*,i can`t go tonight   *Cait*,neutral,morning,0-20,Austria,9006398,82400.0,109,go tonight cait,1,28,3
e5740887a5,Why is  scared or  lmao.. Someone pls tell me!!,Why is  scared or  lmao.. Someone pls tell me!!,negative,noon,21-30,Azerbaijan,10139177,82658.0,123,scared lmao someone pls tell,0,47,5
4b28bc4b87, Is there going to Sausage on it  yum yum,yum yum,positive,night,31-45,Bahamas,393244,10010.0,39,sausage yum yum,2,41,3
ced27ecf6c,I  do not want to work tomorrow!,I  do not want to work tomorrow!,negative,morning,46-60,Bahrain,1701575,760.0,2239,want work tomorrow,0,32,3
3768a43939, LMAO!!! Man I was so bummed when she stopped braiding,bummed,negative,noon,60-70,Bangladesh,164689383,130170.0,1265,lmao man bummed stopped braiding,0,54,5
971e687edf,Picked up Luna from the vet. She looks like she`s been crying  I`m not kidding. Her lashes are wet and she has tear trails. My poor bebe!,My poor bebe!,negative,night,70-100,Barbados,287375,430.0,668,picked luna vet looks like crying kidding lashes wet tear trails poor bebe,0,137,13
2822c1210d,"Its raining cats and dogs here, in Mysore! Thankfully, no pigs/swines!","Its raining cats and dogs here, in Mysore! Thankfully, no pigs/swines!",positive,morning,0-20,Belarus,9449323,202910.0,47,raining cats dogs mysore thankfully pigs swines,2,70,7
6040c4b830," sounds good.  and yeah, I turn 21 tomorrow so I`ll definitely be partying.",sounds good.,positive,noon,21-30,Belgium,11589623,30280.0,383,sounds good yeah turn tomorrow ll definitely partying,2,75,8
b54cf2bb2a,Why can`t I buy the Nokia N97?!? Amazon says 'cannot ship to this address.',Why can`t I buy the Nokia N97?!? Amazon says 'cannot ship to this address.',negative,night,31-45,Belize,397628,22810.0,17,buy nokia amazon says 'cannot ship address,0,75,7
